step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_pi_tail	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
11	0.186357973262202	13.814191131591796	0.3670050077443011	0.1983456382062286	1.6412277129199355	2.2505676092579963	0.6492320023220963	0.18318297752557555	0.186357973262202	0.6498599538207054	0.3176220166124403	0.12564146515884203	0.18045468211174012	18.388145446777344	-3.82448774871591e-08	0.0	0.0004355997964739799	0.01524295225739479	0.0013059042394161224	0.07471067905426025	0.19059933662414552	0.7399574315547943	1.8270926427841188	4.101162236225791	0.5385959488153458	0.7988542199134827	0.8187935042381287	-0.008073877791466656	0.2215661520010326	0.1954374630388338	0.2515097164863255	0.4470969504117966	0.8047129774093628	0.8392819142341614	2.23770809173584	1.8927981853485107	0.1831829696893692	1e-06	244.48115921020508	57.11685037612915	64.390625	0.9999990463256836	0.003915467299520969	0.0	0.9999990463256836	0.003915467299520969	0.0	1.0	0.0078125	0.0	1.0	0.0078125	0.0	406713	406713	406713	406713.0	406713	0	2	2.0	2	0.226041476397542	0.32795910982564097	1125.3295299527274	180.70840103924274	406713	0.0	592.0	132.6328125	45.0	0.0	0.078125	16384.0	3044.8125	2.0	0.078125	16384.0	3044.8125	2.0	-0.013155937194824219	0.0015882253646850586	0.0008155845571309328	0.000839049753267318	0.004128271248191595	0.0015639266930520535	0.06177520751953125	-0.03367137908935547	1.0016098022460938	2.6368026733398438	131.29847717285156	2.63836669921875	131.40577697753906	0.0002026553049505913	0.3581986456032706	0.07367602499026722	0.08242254704236984	0.02082369104027748	0.0073561038880143315	0.004100816324353218	128.06571900472045	21.267027332360158	0.11451040767133236	-1	-1.0	-1	0.010142626240849495	128.06571900472045	-1	102	16384	0.0	0.0	0.0	0.0	139.60290734283626	7.794000683352351	0.00013334676623344421		7.248483598232269e-05	180.70840103924274	9.850040078163147e-05		29.964997151866555	2.6144269350916147	0	11	0.9998823404312134	0.30698880553245544	0.001879176707006991	0.006754495669156313	1					
12	0.32063756783803304	21.20099442799886	0.5792605400085449	0.32268421004215875	2.70758357445399	3.6379049897193907	0.999845274289449	0.31655671913176775	0.32063756783803304	0.7750054359436035	0.47707933286825815	0.19289521227280298	0.33615560034910835	23.448089599609375	-3.82448774871591e-08	0.0	0.0	0.03387121198077996	0.005400928482413292	0.1148651714126269	0.336845733722051	1.3093473513921101	3.0171830972035725	6.339763339360555	0.6074562589327495	0.6720175186793009	0.6998428146044413	-0.01452655637015899	0.36127124081055323	0.31909648329019547	0.40783945421377815	0.5019241392612457	0.6811646600564321	0.7339381257692973	3.5837624073028564	2.990872383117676	0.3165567219257355	1e-06	243.61164093017578	57.11685037612915	64.390625	0.9999990463256836	0.0028434181585907936	0.0	0.9999990463256836	0.0028434181585907936	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	226685	226685	226685	226685.0	226685	0	2	2.0	2	0.2104360876969176	0.31748232685499767	1108.8834399832012	102.21317761018872	226685	0.0	952.0	136.171875	56.0	0.0	0.015625	16384.0	1634.8046875	2.0	0.015625	16384.0	1634.8046875	2.0	1.1581416130065918	0.0028306245803833008	0.0012387773022055626	0.001066036755219102	0.003849955042824149	0.00038865813985466957	0.03623676300048828	-0.055722713470458984	1.0004252195358276	2.590040683746338	164.87420654296875	2.5904293060302734	163.9414825439453	0.00034161884094690285	0.370887270137767	0.07435472262523055	0.07743986696004868	0.02673022449016571	0.006579375971341506	0.004208184778690338	74.13573463447392	7.630895345166209	0.10654550790786743	-1	-1.0	-1	0.012757182121276855	74.1343133598566	-1	163	16384	0.0	0.0	0.0	0.0	77.61001571267843	4.356044989079237	5.286373198032379e-05		8.624233305454254e-05	102.21317761018872	5.7328492403030396e-05		16.855100298300385	2.733952993527055	0	12	0.9998242855072021	0.18032792210578918	0.002737223170697689	0.008010500110685825	1					
13	0.28643862092319655	15.87766700632432	0.4193380908931003	0.21407857304781347	1.7494095703039099	2.4763631805887116	0.7984714817310519	0.27972369866620284	0.28643862092319655	0.7493685352451661	0.4314942742314409	0.1884458633756046	0.29243471429628487	18.798675537109375	-4.1561737162965073e-08	0.0	0.0009056048686890042	0.016106124309932485	0.003907284754164079	0.08997190787511714	0.30090056359767914	1.2293951774344725	2.7649781388394974	5.6989823382566955	0.5737622415318209	0.7835267466657302	0.805850789827459	-0.013621035538723363	0.24267563800779446	0.20972777130630085	0.2795298447702354	0.46923253203139587	0.7904649920323316	0.8330316753948436	2.478876829147339	2.4405007362365723	0.2797237038612366	1e-06	249.13083267211914	57.11685037612915	64.390625	0.9999990463256836	0.01207531988620758	0.0	0.9999990463256836	0.01207531988620758	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	262400	262400	262400	262400.0	262400	0	2	2.0	2	0.21900754140607612	0.32343596962019705	1103.835771757724	118.85826076380908	262400	0.0	675.0	138.8203125	56.0	0.0	0.03125	16384.0	1911.1796875	2.0	0.03125	16384.0	1911.1796875	2.0	1.825350046157837	0.0019867420196533203	0.0010096508776769042	0.0010281909490004182	0.00547161977738142	-1.653048093430698e-05	0.0525822639465332	-0.05494976043701172	1.0000513792037964	2.523207426071167	130.33773803710938	2.523191213607788	128.8628692626953	0.00029293238185346127	0.3729804701399504	0.0733115773636666	0.07686545699834824	0.029995614662766457	0.007422663562465459	0.00392674095928669	85.54531215503812	9.65964270256518	0.08115491084754467	-1	-1.0	-1	0.029995614662766457	85.54531215503812	-1	275	16384	0.0	0.0	0.0	0.0	91.2425853908062	5.025981314480305	5.764327943325043e-05		6.343796849250793e-05	118.85826076380908	6.796419620513916e-05		19.236957900226116	2.6384503301233053	0	13	0.9998229146003723	0.17506587505340576	0.002851197961717844	0.008416255936026573	1					
14	0.31816856421175455	18.53818773088001	0.5046494069198767	0.2740371617311168	2.3164109679914655	3.145961331469672	0.898641437292099	0.324496952816844	0.31816856421175455	0.9323805073897043	0.5869404120104653	0.2060742259047748	0.3864902967498416	21.493791580200195	-3.82448774871591e-08	0.0	0.0007272503294405483	0.036056545873483024	0.004405941636789413	0.13055042851538884	0.33627089317001047	1.2563912527901786	2.9755184196290516	6.146084671928769	0.5784438138916379	0.7213515951519921	0.7393519438448406	-0.01526373786674369	0.30832483371098834	0.2709077241930312	0.35112550309193985	0.4915663160028912	0.7292885808717637	0.7673950621059963	3.107910394668579	7.93101167678833	0.32449695467948914	1e-06	243.04547119140625	57.11685037612915	64.390625	0.9999990463256836	0.0034870372619479895	0.0	0.9999990463256836	0.0034870372619479895	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	328340	328340	328340	328340.0	328340	0	2	2.0	2	0.21775751283791622	0.32543194027748107	1223.1174212638202	134.22259968332946	328340	0.0	525.0	123.078125	44.0	0.0	0.03125	16384.0	2442.078125	2.0	0.03125	16384.0	2442.078125	2.0	0.12647294998168945	0.0024204254150390625	0.001120315515436232	0.0012267258716747165	0.0035049261059612036	0.0018081159796565771	0.04613971710205078	-0.03093552589416504	1.0018393993377686	2.3379461765289307	93.12931823730469	2.339754104614258	93.24380493164062	0.00025667042527687044	0.32187820669419315	0.07297425663767303	0.08427516743540764	0.036015551537275314	0.0071990860742516816	0.003743346780538559	94.99081833660603	14.122244386075181	0.19060059823095798	-1	-1.0	-1	0.018607545644044876	94.99037867598236	-1	202	16384	0.0	0.0	0.0	0.0	100.61462111771107	6.211250599473715	0.0051254574209451675		6.849505007266998e-05	134.22259968332946	5.420483648777008e-05		23.960367424413562	2.7718421947211027	0	14	0.9998456239700317	0.48680657148361206	0.0024534312542527914	0.007902935147285461	1					
15	0.2492804255555658	16.656622914706958	0.4497684526312001	0.2447671536630129	2.0530405899181083	2.788055472952478	0.7936292720191619	0.2524999182205647	0.2492804255555658	0.7530560388284571	0.45139122973470125	0.13324036192312527	0.29245016395169143	19.723615646362305	-5.873772224163076e-08	0.0	0.0010698421598028611	0.029012546491097	0.010600074468290104	0.08728638116051168	0.22153442484491012	1.0460969665471245	2.7174558849895702	5.922536415212295	0.5574559236274046	0.7511951011769912	0.7696073879213894	-0.01110754841390778	0.2753072011777583	0.24185243670773857	0.31245237616274285	0.4690920026863323	0.7583258888300728	0.796459460959715	2.928872585296631	2.3819446563720703	0.25249990820884705	1e-06	244.15085983276367	57.11685037612915	64.390625	0.9999990463256836	0.005941700655966997	0.0	0.9999990463256836	0.005941700655966997	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	266456	266456	266456	266456.0	266456	0	2	2.0	2	0.21839528893407287	0.32457498481233277	1131.782295305365	117.71521833539009	266456	0.0	495.0	121.234375	46.0	0.0	0.0234375	16384.0	1960.453125	2.0	0.0234375	16384.0	1960.453125	2.0	2.7994346618652344	0.0021997690200805664	0.0010304608149453998	0.0009640561765991151	0.004888406489044428	0.0015357693191617727	0.0588531494140625	-0.05916118621826172	1.0015932321548462	2.5996623039245605	116.62872314453125	2.601198196411133	116.86929321289062	0.0002413507758207436	0.35704845114734224	0.07339325677922806	0.06430936232209206	0.04085615277290344	0.0071348568017128855	0.0038450397551059723	84.59030387736857	9.871266181013198	0.0684193056076765	-1	-1.0	-1	0.012816745787858963	84.59030387736857	-1	110	16384	0.0	0.0	0.0	0.0	89.59702423401177	5.193549744784832	2.7099624276161194e-05		6.834045052528381e-05	117.71521833539009	4.9930065870285034e-05		19.556073628365993	2.744383020326495	0	15	0.9998657703399658	0.12245795130729675	0.0022572705056518316	0.007394437212496996	1					
16	0.300176997979482	16.767832787831626	0.44133472939332324	0.22863485387836893	1.8752429122726122	2.6301388680934905	0.8417900110284487	0.2982164705172181	0.300176997979482	0.7356643954912822	0.46560334066549935	0.1753507395585378	0.31520175337791445	18.874248504638672	-9.043887416737562e-08	0.0	0.0004686664789915085	0.022804428140322366	0.007259527097145716	0.0791187641521295	0.2985056325793266	1.3226016720136007	3.1180426438649493	6.497819964090983	0.6015307525793712	0.7692473212877909	0.7951291938622792	-0.01523100280513366	0.25675348499789835	0.22427394376136361	0.2952284576681753	0.49477749268213905	0.7759467562039694	0.822349758942922	2.692014694213867	2.7802977561950684	0.29821646213531494	1e-06	246.6370620727539	57.11685037612915	64.390625	0.9999990463256836	0.007413292303681374	0.0	0.9999990463256836	0.007413292303681374	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	245169	245169	245169	245169.0	245169	0	2	2.0	2	0.2176906894943534	0.3206331180762006	1117.9979287069702	109.64644643105567	245169	0.0	595.0	128.0546875	57.0	0.0	0.03125	16384.0	1787.328125	2.0	0.03125	16384.0	1787.328125	2.0	6.333078861236572	0.0023888349533081055	0.001105963485315442	0.0010205211583524942	0.003624774981290102	0.0013126627309247851	0.024949073791503906	-0.045928955078125	1.001336932182312	2.344315528869629	129.92454528808594	2.345628261566162	128.1455535888672	0.000303742092788917	0.3668767680315596	0.07291996357664557	0.07446814514696598	0.04222029075026512	0.007632901193574071	0.004189644008874893	78.53490269556642	8.602595557676977	0.07189982384443283	-1	-1.0	-1	0.013395145535469055	78.53490269556642	-1	182	16384	0.0	0.0	0.0	0.0	83.93333323672414	4.656184921041131	2.7146190404891968e-05		6.0578808188438416e-05	109.64644643105567	6.381794810295105e-05		17.87771455012262	2.5754971466958523	0	16	0.9997875094413757	0.23163366317749023	0.0029802131466567516	0.008693806827068329	1					
17	0.2032111000875011	15.416328558921814	0.41614358223974707	0.2206406460562721	1.8318011648394168	2.5272919473424555	0.7485744910221547	0.2029415798097034	0.2032111000875011	0.673134703040123	0.3828501492738724	0.11592330501014658	0.23945167170837522	24.616825103759766	-3.82448774871591e-08	0.0	0.0026148435100913046	0.02813543826341629	0.009368577226996421	0.06355022743344307	0.1744604992866516	0.8593611562252045	2.1721036291122435	4.940811328291893	0.5458782762289047	0.7755881357192993	0.7953557109832764	-0.00947828621370718	0.24933111108839512	0.2180664581246674	0.28432891288306567	0.45557909935712815	0.7820858359336853	0.8178548288345336	2.625600814819336	1.9312105178833008	0.20294158160686493	1e-06	246.5714988708496	57.11685037612915	64.390625	0.9999990463256836	0.002448766026645899	0.0	0.9999990463256836	0.002448766026645899	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	394226	394226	394226	394226.0	394226	0	2	2.0	2	0.2233475872569633	0.33150765412421107	1104.3861001158907	178.48196385242045	394226	0.0	612.0	119.21875	52.0	0.0	0.078125	16384.0	2960.671875	2.0	0.078125	16384.0	2960.671875	2.0	217.32504272460938	0.0019791126251220703	0.0009597426396794617	0.0009310477180406451	0.0026420243084430695	0.0007552353199571371	0.056163787841796875	-0.0363311767578125	1.0007786750793457	2.1124322414398193	73.8392105102539	2.113187313079834	74.34004211425781	0.00020480022633207495	0.3642953567754084	0.07447417028610835	0.08073757402598858	0.039351509883999825	0.007511494026402943	0.004309620708227158	125.19222907908261	20.0420964005898	0.36555165611207485	-1	-1.0	-1	0.02071782574057579	125.19209234416485	-1	73	16384	0.0	0.0	0.0	0.0	138.05555417574942	7.727608045563102	2.769753336906433e-05		5.889870226383209e-05	178.48196385242045	7.88513571023941e-05		29.359654255211353	2.628557052463293	0	17	0.9998564720153809	0.1715126633644104	0.0019752762746065855	0.006855720654129982	1					
18	0.26550064767124476	21.695503128899468	0.5976345776407807	0.33088542327836706	2.712650235052462	3.6871853089994855	1.036300691741484	0.2644173151347786	0.26550064767124476	0.7217721663139485	0.41791505942604057	0.18503318009553132	0.29980200134148755	21.536157608032227	-3.82448774871591e-08	0.0	0.0014306682817361973	0.03283200909694036	0.00746313307037646	0.10507348462663314	0.2761442274958999	1.0446511926474396	2.517436385154724	5.541469547483656	0.6156533393594954	0.6613162943610439	0.6875186043756979	-0.011587263442817386	0.3708307758249618	0.3273028244298917	0.4193058792087767	0.5160324529365257	0.672826796218201	0.7214360888357516	3.6552011966705322	2.5265066623687744	0.26441729068756104	1e-06	247.5123748779297	57.289817810058594	64.703125	0.9999990463256836	0.008472384884953499	0.0	0.9999990463256836	0.008472384884953499	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	428193	428193	428193	428193.0	428193	0	2	2.0	2	0.20534900761720004	0.3286165488490204	1145.9337905030595	186.83147471025586	428193	0.0	818.0	129.8515625	50.0	0.0	0.0625	16384.0	3215.40625	2.0	0.0625	16384.0	3215.40625	2.0	9.501228332519531	0.002655029296875	0.001273340662010014	0.0012177185853943229	0.0044929045252501965	0.0006001319270581007	0.1390705108642578	-0.06316900253295898	1.0007219314575195	2.378528594970703	120.09030151367188	2.3791286945343018	123.0260238647461	0.0001573065779236771	0.33852749122552267	0.08176695812142803	0.06735757552087307	0.051317643374204636	0.007329512867727317	0.004351774230599403	127.47476414591074	22.666871296896716	0.10441464744508266	-1	-1.0	-1	0.03449470363557339	127.47476414591074	-1	50	16384	0.0	0.0	0.0	0.0	139.32843661867082	8.495427306741476	3.8294121623039246e-05		6.763637065887451e-05	186.83147471025586	5.2127987146377563e-05		35.012039098888636	2.744625471532345	0	18	0.9998349547386169	0.24954155087471008	0.0025587882846593857	0.007896804250776768	1					
19	0.28490535262972116	19.748878995577495	0.5354896486193562	0.23971935210283846	1.9506275641421478	2.89394191869845	1.0556038841605186	0.28777531418018043	0.28490535262972116	0.7417775616049767	0.4606261911491553	0.18842264488193905	0.3112042418991526	18.139549255371094	-3.82448774871591e-08	0.0	0.0004171488108113408	0.03364176535978913	0.004866165729860465	0.11324578197672963	0.30318055860698223	1.1164804436266422	2.660734184086323	5.698748335242271	0.5924941711127758	0.7560255937278271	0.7858251805106798	-0.011712501155367741	0.27744680643081665	0.23600011368398555	0.3256376095232554	0.49628440166513127	0.7641153087218603	0.8224325329065323	2.9497923851013184	2.4345755577087402	0.28777530789375305	1e-06	247.50997924804688	57.289817810058594	64.703125	0.9999990463256836	0.0059959678910672665	0.0	0.9999990463256836	0.0059959678910672665	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	379845	379845	379845	379845.0	379845	0	2	2.0	2	0.22195978122868168	0.32428341495186225	1220.2229496057555	155.64573675766587	379845	0.0	981.0	131.0	55.0	0.0	0.0390625	16384.0	2836.5390625	2.0	0.0390625	16384.0	2836.5390625	2.0	1.9706754684448242	0.0025435686111450195	0.001221987302415073	0.001174558768980205	0.0021490638609975576	0.0011615782277658582	0.04705381393432617	-0.035750389099121094	1.001177191734314	1.9245332479476929	32.97570037841797	1.9256949424743652	33.32575988769531	0.00016038864723501777	0.3195742561252526	0.07337725453471926	0.06092282570898533	0.026045113801956177	0.006953428412089124	0.004667695611715317	108.61722468025982	17.986584049795056	0.09619845822453499	-1	-1.0	-1	0.012778399512171745	108.61722468025982	-1	83	16384	0.0	0.0	0.0	0.0	116.03006219118834	7.449863884598017	3.599189221858978e-05		6.222166121006012e-05	155.64573675766587	5.079247057437897e-05		27.871983248740435	3.5846650525927544	0	19	0.9997888803482056	0.25975608825683594	0.003051948733627796	0.008515982888638973	1					
20	0.26977276526715444	16.802924612294074	0.4476058181861173	0.22268224561981775	1.8161236810315724	2.6085410521811117	0.8566753459871626	0.26645118867600104	0.26977276526715444	0.7790131763271664	0.44603987621224445	0.16051959979813546	0.29658222070429474	19.85595703125	-3.82448774871591e-08	0.0	0.0008246963438780411	0.029813946832133377	0.00882345583775769	0.09331445914247762	0.25524211853094725	1.1161016549753107	2.6993182223776113	5.862970346018024	0.575213363637095	0.7734578757182412	0.7987128159274226	-0.01241104034884104	0.25456610345534736	0.21922940902573906	0.2947924325088262	0.4752664177314095	0.7808839795382126	0.826033820276675	2.6314775943756104	2.0149285793304443	0.2664511799812317	1e-06	247.27664184570312	57.289817810058594	64.703125	0.9999990463256836	0.01874455437064171	0.0	0.9999990463256836	0.01874455437064171	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	371776	371776	371776	371776.0	371776	0	2	2.0	2	0.22391644466283223	0.32865936446124927	1194.3583414682194	155.638382172212	371776	0.0	934.0	141.6171875	56.0	0.0	0.0625	16384.0	2762.8828125	6.0	0.0625	16384.0	2762.8828125	6.0	9.386119842529297	0.0022226572036743164	0.0010729721980169415	0.0010370789095759392	0.002244979841634631	0.0012472271919250488	0.03654146194458008	-0.025484085083007812	1.001261591911316	1.9806488752365112	61.93092346191406	1.981896162033081	61.646915435791016	0.00016771519434314306	0.3332270645828036	0.07293699046699172	0.062352484092116356	0.021686619147658348	0.006710688365274109	0.004590826109051704	106.35223155282438	16.96590653419844	0.17694011703133583	-1	-1.0	-1	0.011055145412683487	106.35223155282438	-1	78	16384	0.0	0.0	0.0	0.0	117.84541816264391	7.182004287838936	3.744475543498993e-05		6.003677845001221e-05	155.638382172212	5.1178038120269775e-05		27.116222567856312	2.8203880954533815	0	20	0.9998295903205872	0.3641412854194641	0.002546380739659071	0.008095087483525276	1					
21	0.2903464789359042	19.64723115700942	0.5350409318478062	0.27471855325767625	2.2577810188612113	3.18147640206063	0.9860787107877863	0.28725368592859013	0.2903464789359042	0.7202484733783282	0.4212210751664735	0.21767481566684393	0.2985363638458344	20.032012939453125	-3.82448774871591e-08	0.00015881628944323614	0.0018864902309500254	0.04193549373975167	0.010579291014717175	0.12309381874421468	0.32586078403087765	1.118349106552509	2.432609316821282	5.177044031711725	0.6102779874434838	0.7204201118304179	0.7533426135778427	-0.013370023648559045	0.31136618252583925	0.27140182501058846	0.35665943855957055	0.5032009149973209	0.7286952619369214	0.783987297461583	3.1896252632141113	2.2047858238220215	0.2872536778450012	1e-06	246.79364013671875	57.289817810058594	64.703125	0.9999990463256836	0.016072748228907585	0.0	0.9999990463256836	0.016072748228907585	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	422007	422007	422007	422007.0	422007	0	2	2.0	2	0.22529367828427996	0.3292667992366698	1144.6507171251008	184.33876539207995	422007	0.0	588.0	132.609375	49.0	0.0	0.0859375	16384.0	3164.3203125	6.0	0.0859375	16384.0	3164.3203125	6.0	12.068060874938965	0.0023272037506103516	0.0012069444637745619	0.0012513675028458238	0.0018600216135382652	0.0011667748913168907	0.005886554718017578	-0.01669597625732422	1.0011701583862305	2.0935826301574707	49.47279739379883	2.0947494506835938	49.53770446777344	0.00014630302212647554	0.3484168025265531	0.07485449719125688	0.061740899458527565	0.035064954310655594	0.007240341568831354	0.004481175914406776	126.59346408583224	21.70031401954475	0.18346311897039413	-1	-1.0	-1	0.018771875649690628	126.59007508866489	-1	255	16384	0.0	0.0	0.0	0.0	141.12030277773738	8.247679840773344	3.527291119098663e-05		5.7641416788101196e-05	184.33876539207995	5.3826719522476196e-05		31.58912179619074	2.7316434998065233	0	21	0.9998095035552979	0.15196377038955688	0.0026681351009756327	0.008007491938769817	1					
22	0.2756047222323509	19.95033244733457	0.5430554742752401	0.25883743307915413	2.1188954723636724	3.0891959304162473	1.0365756148282714	0.2756877782085212	0.2756047222323509	0.6711102403976299	0.40630141645669937	0.20912817637953493	0.2915572761385529	19.894916534423828	-7.131536250426507e-08	0.0	0.0013364376845183196	0.034530543411771454	0.0058942825912877365	0.11401051393261662	0.29816544856186267	1.071340701646275	2.446111233146102	5.2888526519139605	0.6143810406879142	0.7369049070058046	0.7688531732117688	-0.012850662833510863	0.29636469054794695	0.25504593112230023	0.3447168105113734	0.5211038081734268	0.7450711462232802	0.7984476961471416	3.1321604251861572	2.533029317855835	0.2756877839565277	1e-06	244.85292434692383	57.289817810058594	64.703125	0.9999990463256836	0.00489345146343112	0.0	0.9999990463256836	0.00489345146343112	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	426013	426013	426013	426013.0	426013	0	2	2.0	2	0.22352314618985694	0.3314720944001079	1147.8195283739515	185.5749050565064	426013	0.0	819.0	139.9765625	55.0	0.0	0.0625	16384.0	3188.25	2.0	0.0625	16384.0	3188.25	2.0	2.752828359603882	0.0025491714477539062	0.001224980689585209	0.001176926656626165	0.002741795964539051	0.0009470570366829634	0.017823219299316406	-0.04585981369018555	1.000964641571045	2.2991867065429688	78.51395416259766	2.30013370513916	77.83433532714844	0.00017761694588400072	0.3483745887501874	0.07422061790698745	0.0756671279668808	0.03843138366937637	0.007784315996104851	0.004071047529578209	131.49782705307007	22.69948215370823	0.09312007762491703	-1	-1.0	-1	0.01952422969043255	131.4953576847911	-1	81	16384	0.0	0.0	0.0	0.0	142.17027617059648	8.37066675722599	3.619492053985596e-05		5.94407320022583e-05	185.5749050565064	5.135685205459595e-05		31.61894809640944	2.7447787020355463	0	22	0.999788224697113	0.2027851641178131	0.00293219112791121	0.008494538255035877	1					
