step	actor/distillation/abs_loss	actor/distillation/e2_coverage	actor/distillation/e2_value_anchor	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
11	0.12055419695874055	0.9189857376946343	0.36633243163426715	0.7066798193587197	1.2133261147472594	0.652132585644722	0.12258726346772164	0.12055419695874055	0.23742926865816116	0.11327110065354241	0.13670860127113985	0.10759908121286167	9.199745178222656	-2.145764938177308e-06	-1.2269495073269354e-06	4.425981438139893e-08	0.00019806229720921288	2.5732181067420847e-06	0.007768594054747761	0.09566808766410556	0.6502631099687682	1.205752991967731	2.530254536204868	0.5914767980575562	0.9159458147154914	0.9246450861295065	-0.018504336372845702	0.1028282998336686	0.08130500817464457	0.13338748489816984	0.49151453375816345	0.9189857376946343	0.9460638231701322	1.221299648284912	3.6366591453552246	0.12258725613355637	1e-06	186.10801315307617	43.05597400665283	45.330078125	0.9999990463256836	0.027098510414361954	0.0	0.9999990463256836	0.027098510414361954	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	143589	143589	143589	143589.0	143589	0	2	2.0	2	0.19941929100843428	0.3033720087295328	1204.6677164039686	59.59693201899063	143589	0.0	592.0	132.6328125	45.0	0.0	0.0	12376.0	989.15625	2.0	0.0	12376.0	989.15625	2.0	-0.09525787830352783	0.001293778419494629	0.0009958203881978989	0.001358657144010067	0.005642589647322893	0.0006178778130561113	0.04525566101074219	-0.09163951873779297	1.0007050037384033	1.8413825035095215	108.4845199584961	1.8420002460479736	108.00958251953125	0.0004481607364551117	0.34306926618334915	0.0734679762795134	0.06435095198685303	0.028512544988188893	0.006852585524029564	0.00408723100554198	41.515727304969914	4.137277014040592	0.09103334997780621	-1	-1.0	-1	0.009387891972437501	41.515727304969914	-1	82	12376	0.0	0.0	0.0	0.0	43.436685930006206	2.826570901030209	4.26800106652081e-05		5.563301965594292e-05	59.59693201899063	5.593401147052646e-05		10.54919324599905	2.2034699710202403	0	11	0.9995888471603394	0.2263590544462204	0.004050885792821646	0.010568257421255112	1					
12	0.09544542990624905	0.9336128756403923	0.42018603533506393	0.588011572137475	1.0159501992166042	0.6028692647814751	0.09690456977114081	0.09544542990624905	0.14633706398308277	0.10657459404319525	0.11535520315692338	0.08657255512662232	8.953702926635742	-2.1454543457366526e-06	-1.8324708292993819e-06	-1.2854948749918549e-06	5.7871874787451816e-05	1.8213004437939162e-07	0.0029598166529467562	0.07702737536692439	0.5013751657679677	1.1120913177728653	2.5305229127407074	0.5809813402593136	0.9309628382325172	0.9385363012552261	-0.021493811684194952	0.08676314260810614	0.06668142508715391	0.11499966867268085	0.46317078545689583	0.9336128756403923	0.9604265168309212	1.0321048498153687	2.6457865238189697	0.09690456837415695	1e-06	187.14173126220703	43.05597400665283	45.330078125	0.9999990463256836	0.013089708052575588	0.0	0.9999990463256836	0.013089708052575588	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	127058	127058	127058	127058.0	127058	0	2	2.0	2	0.1967974223482664	0.29629114861557077	1329.8078557777642	47.77306715701707	127058	0.0	952.0	136.171875	56.0	0.0	0.0	9522.0	856.46875	2.0	0.0	9522.0	856.46875	2.0	1.352262020111084	0.0014818906784057617	0.001004020101390779	0.001255605136975646	0.008614054881036282	0.005020257085561752	0.11981678009033203	-0.08437585830688477	1.0052536725997925	1.9404596090316772	181.34579467773438	1.9454798698425293	185.1688232421875	0.0007083769302246574	0.3008400135366503	0.0737463151395694	0.09000495600048453	0.027333878038916737	0.006462374211423594	0.0036334620090201497	31.294711844006088	3.4880168043900994	0.0487798519898206	-1	-1.0	-1	0.008922954031731933	31.294711844006088	-1	103	9522	0.0	0.0	0.0	0.0	32.9804890039959	2.521049076982308	2.63259862549603e-05		5.571398651227355e-05	47.77306715701707	5.220796447247267e-05		9.370059309003409	2.3378864899859764	0	12	0.9994995594024658	0.49990636110305786	0.004258951172232628	0.011306384578347206	1					
13	0.08025905955582857	0.9417445719242096	0.41718947009649127	0.5374843813711777	0.9837857988197356	0.6348994378000498	0.0836238444862829	0.08025905955582857	0.11563815213739873	0.07365888122440083	0.08541063662050874	0.0813715251161284	12.70928955078125	-2.145764938177308e-06	8.798236876828014e-08	4.8232765948341695e-06	0.007747748334898575	5.109510217096158e-05	0.02410685530612682	0.062407788710697784	0.36499965446273563	0.9093633395968936	2.3365030055632814	0.5816780626773834	0.9394962430000305	0.9445363342761993	-0.023197371653077427	0.07925101904111216	0.05844478099897969	0.11019401849771385	0.47804986834526064	0.9417445600032807	0.9651166319847106	1.0228832960128784	2.978177070617676	0.08362384140491486	1e-06	186.50781631469727	43.05597400665283	45.330078125	0.9999990463256836	0.0448184497654438	0.0	0.9999990463256836	0.0448184497654438	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	161839	161839	161839	161839.0	161839	0	2	2.0	2	0.20256633322348222	0.31097214305723636	1005.5937345010286	80.46937567699933	161839	0.0	675.0	138.8203125	56.0	0.0	0.015625	16384.0	1125.546875	4.0	0.015625	16384.0	1125.546875	4.0	0.15146756172180176	0.0017557144165039062	0.0009661303483881056	0.0010542445816099644	0.002877867314964533	0.0004483780066948384	0.031121253967285156	-0.02034783363342285	1.0004620552062988	1.3724616765975952	55.03058624267578	1.3729099035263062	54.61274719238281	0.0005101399909644408	0.4297568043105642	0.07548742736908394	0.08256054599769413	0.02643038099631667	0.006238665532237064	0.004100799968000501	58.5251933769905	4.732995904505515	0.1981773779843934	-1	-1.0	-1	0.011822284024674445	58.5251933769905	-1	675	16384	0.0	0.0	0.0	0.0	61.91506279702298	3.1612897829618305	2.579402644187212e-05		5.9489975683391094e-05	80.46937567699933	5.1753013394773006e-05		12.216809757985175	2.616799841984175	0	13	0.999570906162262	0.12677133083343506	0.003963104449212551	0.010577822104096413	1					
14	0.09301037196483877	0.9359133111106025	0.4606342481242286	0.608459033899837	1.0021217962106068	0.6085623602072397	0.0902711390517652	0.09301037196483877	0.1127377516693539	0.061771520930859775	0.13534043762612985	0.08567547756764624	11.588459968566895	-2.145749476767378e-06	-1.907155390452115e-06	-1.522071872588842e-06	0.0007096198078728991	-5.382762853716688e-07	0.021525005529939436	0.0892144014683759	0.4083902868959639	1.0271631744172838	2.3558148278130426	0.6010631918907166	0.9336613416671753	0.9380686548021104	-0.02400691124300162	0.08358356273836559	0.06430227475033866	0.11185379740264681	0.4794975287384457	0.9359133442242941	0.9600436819924248	0.9823096394538879	2.521387815475464	0.09027113765478134	1e-06	184.15365982055664	43.05597400665283	45.330078125	0.9999990463256836	0.030386993661522865	0.0	0.9999990463256836	0.030386993661522865	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	142387	142387	142387	142387.0	142387	0	2	2.0	2	0.19949015185848598	0.28655000763970767	1464.5251451251274	48.6120024889824	142387	0.0	525.0	123.078125	44.0	0.0	0.0	9034.0	989.3203125	2.0	0.0	9034.0	989.3203125	2.0	2.980464220046997	0.002009749412536621	0.0010185296414420009	0.0010404213098809123	0.004517379216849804	0.0019189476734027267	0.07103443145751953	-0.04596996307373047	1.0019820928573608	1.3439948558807373	74.75162506103516	1.3459137678146362	75.24164581298828	0.0004262046745024722	0.2589669639668913	0.07228185035847519	0.0606860049883835	0.016293341002892703	0.005982309882710979	0.003683855989947915	31.165905698027927	4.196104435626239	0.07263372995657846	-1	-1.0	-1	0.009573131042998284	31.165905698027927	-1	114	9034	0.0	0.0	0.0	0.0	32.79376354801934	2.866569662000984	3.2659037970006466e-05		5.752098513767123e-05	48.6120024889824	5.1031995099037886e-05		10.291995826992206	2.1190778680029325	0	14	0.9994586706161499	0.1839693784713745	0.0045194197446107864	0.011378581635653973	1					
15	0.056964666893084846	0.9606858491897583	0.47457967864142525	0.41226695643530953	0.7141000297334459	0.5204448401927948	0.057011992437765	0.056964666893084846	0.1271116385857264	0.07545123601125346	0.01244915006423576	0.06354603254132801	12.911338806152344	-2.145764938177308e-06	-1.8551120319898473e-06	-1.465807031308941e-06	5.362516680583616e-06	-5.418563841569974e-07	0.00014430542392397506	0.007752063580685192	0.3409224607878261	1.0284807417127821	2.435625778304206	0.5844141708479987	0.9592646227942573	0.9608630670441521	-0.02504342370149162	0.055363343821631536	0.03952514256040255	0.07975117572479778	0.47024332483609516	0.9606858823034499	0.981084770626492	0.7117496728897095	1.339695692062378	0.05701199173927307	1e-06	184.29895401000977	43.05597400665283	45.330078125	0.9999990463256836	0.024429701268672943	0.0	0.9999990463256836	0.024429701268672943	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	135986	135986	135986	135986.0	135986	0	2	2.0	2	0.19641599729913523	0.2977412127582367	1296.618593675638	52.43870505300583	135986	0.0	495.0	121.234375	46.0	0.0	0.0	11365.0	941.15625	2.0	0.0	11365.0	941.15625	2.0	2.915891170501709	0.0019376277923583984	0.0009610320557840168	0.0010132762836292386	0.004442164208739996	0.001992872916162014	0.07040643692016602	-0.09161663055419922	1.0020650625228882	1.2563982009887695	42.50341796875	1.2583909034729004	42.47844314575195	0.00046640935843764994	0.30783607406105	0.07276686186821314	0.06342514301650226	0.029316008964087814	0.006101321508594992	0.004054425982758403	35.25477443705313	4.117149717422308	0.06487117003416643	-1	-1.0	-1	0.009920248994603753	35.25477443705313	-1	88	11365	0.0	0.0	0.0	0.0	37.084396169986576	2.6138895809999667	3.903999458998442e-05		5.516299279406667e-05	52.43870505300583	5.128997145220637e-05		9.895274478010833	2.3139048290322535	0	15	0.9993381500244141	0.2231166958808899	0.00448576407507062	0.011570730246603489	1					
16	0.08782500145025551	0.9384379684925079	0.4419708661735058	0.5832942109555006	1.0190208293497562	0.6430758349597454	0.08798861224204302	0.08782500145025551	0.12218922562897205	0.06498739589005709	0.08635438781766425	0.09263313701376319	9.578573226928711	-2.145749476767378e-06	-1.9186513497970736e-06	-1.576502285161041e-06	9.755640633102303e-06	-6.796217255633508e-07	0.0007793876666255528	0.03924654668662697	0.5417907387018204	1.0954008549451828	2.5594424307346344	0.59457216411829	0.9361061826348305	0.9380622506141663	-0.02464490314014256	0.08190794102847576	0.06183084356598556	0.11319346213713288	0.47939202934503555	0.9384379610419273	0.9597566053271294	1.019802451133728	2.8127059936523438	0.08798861503601074	1e-06	188.82413482666016	43.05597400665283	45.330078125	0.9999990463256836	0.029861560091376305	0.0	0.9999990463256836	0.029861560091376305	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	129245	129245	129245	129245.0	129245	0	2	2.0	2	0.1974548578329263	0.28733433738725156	1487.227707093214	43.45165147999069	129245	0.0	595.0	128.0546875	57.0	0.0	0.0	8247.0	881.671875	2.0	0.0	8247.0	881.671875	2.0	3.119295120239258	0.0021647214889526367	0.0009866143809631467	0.0008933250792324543	0.004461631644517183	0.0013492433354258537	0.061758995056152344	-0.042525529861450195	1.0014042854309082	1.518337368965149	41.742431640625	1.5196865797042847	42.89874267578125	0.0004921623505760039	0.2546871408190011	0.07258362811727968	0.06360952300019562	0.02762122795684263	0.006095991773236165	0.0039134929538704455	27.145332838001195	3.7166528247466886	0.06238780100829899	-1	-1.0	-1	0.010055813996586949	27.145332838001195	-1	177	8247	0.0	0.0	0.0	0.0	28.742462589987554	2.568498618027661	3.038195427507162e-05		5.954300286248326e-05	43.45165147999069	5.321897333487868e-05		9.381071016017813	2.2213123369729146	0	16	0.9995424151420593	0.29657459259033203	0.004228389356285334	0.010937280021607876	1					
17	0.02195514970096863	0.9858294261826409	0.5274795902272066	0.2507013035938144	0.36086647481554085	0.3997724786814716	0.021890045391046442	0.02195514970096863	0.0336388765523831	0.030988727178838518	0.01250345350106525	0.01744108784623677	15.147809982299805	-2.145764938177308e-06	-1.9258679407761924e-06	-1.6601946855290507e-06	1.2038110273553887e-06	-9.975595200254854e-07	1.604095410180485e-05	0.0007449471997663042	0.06432090008052506	0.4511108048674133	2.5185341089963913	0.5759489205148485	0.9855575362841288	0.9777908457650079	-0.03094657664445953	0.02499750595436328	0.014269562638623433	0.04363383162611475	0.44439928730328876	0.9858294526735941	0.9969649579789903	0.35971543192863464	0.5164371132850647	0.021890046074986458	1e-06	187.9638328552246	43.05597400665283	45.330078125	0.9999990463256836	0.061682797968387604	0.0	0.9999990463256836	0.061682797968387604	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	142686	142686	142686	142686.0	142686	0	2	2.0	2	0.198724742926114	0.3003865468570833	1145.9356874564153	62.25742053496651	142686	0.0	612.0	119.21875	52.0	0.0	0.0	14651.0	995.515625	2.0	0.0	14651.0	995.515625	2.0	5.158114433288574	0.0019981861114501953	0.0008040204993449152	0.0006153610302135348	0.002432248555123806	6.019440479576588e-05	0.030495166778564453	-0.10727214813232422	1.0001091957092285	0.5266550183296204	3.2142550945281982	0.5267152190208435	3.1658058166503906	0.0005133279441215763	0.3643433932478484	0.07220175209896332	0.07324471103493124	0.016566194011829793	0.006053479617094126	0.004265423980541527	44.260907116986345	4.587622926746917	0.15835326496744528	-1	-1.0	-1	0.010285108000971377	44.260907116986345	-1	96	14651	0.0	0.0	0.0	0.0	46.426821228000335	2.7284708929946646	2.7516973204910755e-05		6.375304656103253e-05	62.25742053496651	5.1493989303708076e-05		10.302179199992679	2.256428688997403	0	17	0.9990504384040833	0.1666204333305359	0.004252553917467594	0.011579198762774467	1					
18	0.018705513677559793	0.9881744682788849	0.5299331285059452	0.24787769094109535	0.32495424523949623	0.3923778086900711	0.01876439421903342	0.018705513677559793	0.03015922848135233	0.027245928766205907	0.005836759467399588	0.009512301709037274	11.674729347229004	-2.145764938177308e-06	-1.929578445469815e-06	-1.7306257547033965e-06	7.651697515598244e-07	-1.1537862860677706e-06	8.390653420065064e-06	0.0003779683611355722	0.04244055785238743	0.3840798959136009	2.429192215204239	0.5800551623106003	0.9880089536309242	0.9790097624063492	-0.03333952371031046	0.021733134519308805	0.011917814728803933	0.0389295385684818	0.4485945701599121	0.9881744757294655	0.9975386708974838	0.32548099756240845	0.46840474009513855	0.018764395266771317	1e-06	188.33605575561523	43.05597400665283	45.330078125	0.9999990463256836	0.06050679460167885	0.0	0.9999990463256836	0.06050679460167885	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	131170	131170	131170	131170.0	131170	0	2	2.0	2	0.1974591382064741	0.2898059900815117	2091.7780278372957	31.35370920202695	131170	0.0	818.0	129.8515625	50.0	0.0	0.0	4200.0	894.9140625	41.0	0.0	4200.0	894.9140625	41.0	3.4288277626037598	0.0020248889923095703	0.0008135453099384904	0.0006260412046685815	0.0015258144121617079	0.000732575892470777	0.014042854309082031	-0.004306912422180176	1.0007350444793701	0.42595988512039185	2.6648592948913574	0.4266924262046814	2.6816701889038086	0.0005837562398483334	0.1433434378300813	0.07069402903880663	0.07657130598090589	0.018769040994811803	0.005867347140338097	0.004390883957967162	15.111835599003825	4.202814836885864	0.30203442100901157	-1	-1.0	-1	0.00752969499444589	15.111835599003825	-1	136	4200	0.0	0.0	0.0	0.0	16.419847459997982	2.990268917987123	5.108700133860111e-05		8.0555968452245e-05	31.35370920202695	5.106697790324688e-05		9.272935789020266	2.1176463380106725	0	18	0.9989719390869141	0.13988637924194336	0.004343575797975063	0.011737603694200516	1					
19	0.013799192097697718	0.9912242442369461	0.4264107756316662	0.20463825933014354	0.25474263976017636	0.3203454539179802	0.01400454384565819	0.013799192097697718	0.02358604034331317	0.02375927777029574	0.007423117370611483	0.010874813500170907	10.717265129089355	-2.145764938177308e-06	-1.925929401143852e-06	-1.6380978517342253e-06	9.827946504022596e-07	-9.623395603360525e-07	6.749608436014872e-06	0.00014745597081855522	0.024496759589965222	0.28037965095912415	2.020285231371721	0.5691772103309631	0.9911018162965775	0.983556350072225	-0.027459178197508056	0.016169527865713462	0.008842721605712237	0.030161539364295702	0.4255424998700619	0.9912242641051611	0.9979999462763468	0.25791120529174805	0.34921324253082275	0.014004543423652649	1e-06	191.21500396728516	43.05597400665283	45.330078125	0.9999990463256836	0.0544966496527195	0.0	0.9999990463256836	0.0544966496527195	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	189806	189806	189806	189806.0	189806	0	2	2.0	2	0.20260729323978538	0.30882189437468865	1384.362916105447	68.5535554990056	189806	0.0	981.0	131.0	55.0	0.0	0.0	13123.0	1351.859375	40.0	0.0	13123.0	1351.859375	40.0	5.481754779815674	0.0015213489532470703	0.0007117761415429413	0.0006815204978920519	0.0014502397971227765	0.0010814202250912786	0.01806044578552246	-0.0026799440383911133	1.0010842084884644	0.3858981430530548	1.8830058574676514	0.38697952032089233	1.8917903900146484	0.0003850572952033278	0.2802636237011877	0.07112892286860452	0.07308618497336283	0.014583727985154837	0.0059676581272469775	0.004229954967740923	46.521231922961306	6.388094094108055	0.37190468003973365	-1	-1.0	-1	0.00962280499516055	46.521231922961306	-1	99	13123	0.0	0.0	0.0	0.0	48.49625691800611	3.5057370680151507	3.0773982871323824e-05		5.810899892821908e-05	68.5535554990056	5.5631971918046474e-05		13.500696333998349	2.493553554988466	0	19	0.9988324642181396	0.1786532700061798	0.0038649055641144514	0.01138115581125021	1					
20	0.018667191499844193	0.9878363534808159	0.5349428914487362	0.2513142954558134	0.3323025479912758	0.39383915811777115	0.018693033140152693	0.018667191499844193	0.02998484205454588	0.025019659427925944	0.0017175950081309566	0.012815778376534581	10.99854564666748	-2.145764938177308e-06	-1.9672127677949902e-06	-1.7691286444687648e-06	4.987959414393117e-07	-1.2144778622769081e-06	5.837811897890788e-06	0.00028536362515296787	0.044595617800951004	0.3917100392282009	2.357453152537346	0.5848909467458725	0.9876502752304077	0.9791589379310608	-0.03268839791417122	0.021613470278680325	0.012209802749566734	0.039162416476756334	0.4530850723385811	0.9878363385796547	0.997658371925354	0.33227071166038513	0.48485705256462097	0.01869303360581398	1e-06	190.19199752807617	43.10552358627319	45.4453125	0.9999990463256836	0.07551480829715729	0.0	0.9999990463256836	0.07551480829715729	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	136991	136991	136991	136991.0	136991	0	2	2.0	2	0.20002088057890471	0.294400774001592	2003.3478197514423	34.190518154005986	136991	0.0	934.0	141.6171875	56.0	0.0	0.0	5060.0	928.625	212.0	0.0	5060.0	928.625	212.0	4.888947010040283	0.00199127197265625	0.0008647129870951176	0.0007644848083145916	0.0014551283093169332	0.0008724717190489173	0.004981637001037598	-0.003469526767730713	1.0008741617202759	0.38758841156959534	1.529576301574707	0.3884608745574951	1.5309163331985474	0.0005977641964437828	0.15939829181273393	0.07049749566047474	0.08188831503503025	0.025203581026289612	0.00612864837557936	0.004429319000337273	17.59291577601107	4.496593953983393	1.0893006740370765	-1	-1.0	-1	0.00799534295219928	17.59291577601107	-1	934	5060	0.0	0.0	0.0	0.0	18.946718558028806	2.6552494990173727	2.9401970095932484e-05		6.381695857271552e-05	34.190518154005986	4.9516966100782156e-05		9.657522428024095	2.3832358149811625	0	20	0.9988899827003479	0.3175734281539917	0.004557071719318628	0.012170901522040367	1					
21	0.013597797390750864	0.9914968013763428	0.4249162497845563	0.20828028565103357	0.2511190968480977	0.3239235539327968	0.013754691666690633	0.013597797390750864	0.024563939141278916	0.024945647879080338	0.003923400076349604	0.009314273568716917	11.235788345336914	-2.145764938177308e-06	-1.9586767621149193e-06	-1.7197982577437705e-06	6.389292883051728e-07	-1.150141713424091e-06	4.958005526780405e-06	0.00013703728539191863	0.022244459695436737	0.26375691863623535	2.022220503200184	0.5729639475995844	0.9913730621337891	0.9833968823606317	-0.028713524341583252	0.01580938756127249	0.008615726393393495	0.029269890690391712	0.44174979762597516	0.9914968013763428	0.9981781786138361	0.2530536651611328	0.3184592127799988	0.013754691928625107	1e-06	187.4267234802246	43.10552358627319	45.4453125	0.9999990463256836	0.029529180377721786	0.0	0.9999990463256836	0.029529180377721786	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	180507	180507	180507	180507.0	180507	0	2	2.0	2	0.20333850885888582	0.3084039091244017	1540.7171971142106	58.57888791599544	180507	0.0	588.0	132.609375	49.0	0.0	0.0	10804.0	1277.6015625	11.0	0.0	10804.0	1277.6015625	11.0	2.909435272216797	0.0013267993927001953	0.0006406321190297604	0.0006227772682905197	0.0015025916509330273	0.0005752178840339184	0.005320310592651367	-0.021717309951782227	1.0005786418914795	0.37322843074798584	1.6321280002593994	0.3738037049770355	1.6291844844818115	0.0003407073852939673	0.2445314621390056	0.07007690823618432	0.06150006799725816	0.027103647007606924	0.006101677513015602	0.004407748987432569	38.207172250025906	6.0564239224045195	0.22395138104911894	-1	-1.0	-1	0.008787963015493006	38.207172250025906	-1	181	10804	0.0	0.0	0.0	0.0	39.988963597978	3.296041886031162	3.191002178937197e-05		5.8372970670461655e-05	58.57888791599544	5.049101309850812e-05		12.649372474988922	2.1064552839961834	0	21	0.998947024345398	0.22141997516155243	0.0034992152359336615	0.010801549069583416	1					
22	0.015510776757516644	0.9902445132082159	0.44392147253860126	0.21632265570488843	0.2664653282951225	0.33299421248110855	0.015785185765707865	0.015510776757516644	0.022243908511220732	0.024189550260251217	0.002496645233701532	0.014966974077238277	14.942365646362305	-2.145764938177308e-06	-1.9974485522570005e-06	-1.758277397295222e-06	3.129947682044655e-07	-1.2692832404520067e-06	4.561397542023439e-06	0.00018796078397413524	0.030919127768191338	0.3179836489937522	2.196390141140331	0.57285660776225	0.9900834614580328	0.9828007979826494	-0.029307047159157017	0.017490633636374365	0.009855409470302138	0.03202636048875072	0.44344922358339484	0.9902445294640281	0.9977659312161532	0.27092641592025757	0.3629790246486664	0.015785185620188713	1e-06	187.32550430297852	43.10552358627319	45.4453125	0.9999990463256836	0.07209175825119019	0.0	0.9999990463256836	0.07209175825119019	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	172137	172137	172137	172137.0	172137	0	2	2.0	2	0.20261282800121458	0.30513937371945216	1436.273277577878	59.92487735004397	172137	0.0	819.0	139.9765625	55.0	0.0	0.0	11658.0	1204.84375	8.0	0.0	11658.0	1204.84375	8.0	4.887425422668457	0.001236557960510254	0.0006484737969003618	0.0006829521153122187	0.001653713989071548	0.0011619817232713103	0.02019500732421875	-0.002783536911010742	1.0011653900146484	0.3519708216190338	1.4856348037719727	0.3531327545642853	1.488126516342163	0.0003820595223304547	0.2707587831086207	0.07101990734716937	0.06576657999539748	0.017753031977918	0.0063147597052193305	0.004102926992345601	39.885877310996875	5.625638772525235	0.17878772097174078	-1	-1.0	-1	0.009412190993316472	39.885877310996875	-1	180	11658	0.0	0.0	0.0	0.0	41.75641953101149	3.1746082680183463	2.9225018806755543e-05		6.351002957671881e-05	59.92487735004397	5.036802031099796e-05		12.225153791019693	2.225604375009425	0	22	0.9989932179450989	0.32050713896751404	0.0035671775694936514	0.01079255435615778	1					
